Column1,Column2,Column3,Column4,Column5,Column6
rbgw.246,HIP115142,-2360.154,18376.85344,0.528,t
rbgw.247,HIP115142,-2363.860,18376.85476,0.559,t
rbgw.248,HIP115142,-2367.302,18376.85598,0.589,t
rbgw.254,HIP116584,9052.514,18376.86343,0.514,t
rbgw.255,HIP116584,9051.114,18376.86416,0.532,t
rbgw.256,HIP116584,9049.715,18376.86489,0.549,t
rbgw.261,HIP118310,4683.037,18376.91904,1.436,t
rbgw.262,HIP118310,4668.612,18376.9245,1.567,t
rbgw.263,HIP118310,4659.170,18376.92811,1.654,t
rbgx.202,136726,4129.283,18378.63009,3.493,t
rbgx.203,136726,4128.864,18378.63135,3.523,t
rbgx.204,136726,4128.451,18378.63262,3.553,t
rbgx.205,136726,4128.040,18378.63389,3.584,t
rbgx.206,136726,4127.631,18378.63517,3.615,t
rbgx.234,HIP113409,-7372.801,18378.80062,-0.253,t
rbgx.235,HIP113409,-7387.589,18378.80599,-0.123,t
rbgx.236,HIP113409,-7402.457,18378.81138,0.007,t
rbgx.237,HIP114379,6465.027,18378.81562,-0.042,t
rbgx.238,HIP114379,6454.926,18378.82099,0.087,t
rbgx.239,HIP114379,6444.896,18378.82633,0.215,t
rbgx.240,HIP117410,-1470.714,18378.83461,-0.275,t
rbgx.241,HIP117410,-1485.547,18378.83997,-0.146,t
rbgx.242,HIP117410,-1500.461,18378.84535,-0.017,t
rbgx.243,GJ905,8447.183,18378.85058,0.259,t
rbgx.244,GJ905,8436.387,18378.85594,0.387,t
rbgx.245,GJ905,8425.690,18378.86127,0.516,t
rbgy.201,136726,4238.683,18379.62935,3.540,t
rbgy.202,136726,4238.216,18379.63079,3.575,t
rbgy.203,136726,4237.774,18379.63217,3.608,t
rbgy.204,136726,4237.324,18379.63359,3.642,t
rbgy.205,136726,4236.872,18379.63505,3.677,t
rbgy.236,HIP113718,-5518.369,18379.78077,-0.730,t
rbgy.237,HIP113718,-5533.284,18379.78612,-0.601,t
rbgy.238,HIP113718,-5548.298,18379.79148,-0.472,t
rbgy.239,GJ876,-8514.800,18379.79681,-0.197,t
rbgy.240,GJ876,-8529.598,18379.8022,-0.067,t
rbgy.241,GJ876,-8544.214,18379.80752,0.061,t
rbgy.242,HIP117779,6854.391,18379.81277,-0.796,t
rbgy.243,HIP117779,6841.576,18379.81804,-0.670,t
rbgy.244,HIP117779,6828.074,18379.82356,-0.537,t
rbgy.245,HIP116936,-582.645,18379.83002,-0.219,t
rbgy.246,HIP116936,-597.707,18379.83533,-0.091,t
rbgy.247,HIP116936,-613.240,18379.8408,0.041,t
rbgz.205,HIP112774,-8407.295,18381.74886,-1.171,t
rbgz.206,HIP112774,-8422.031,18381.75431,-1.040,t
rbgz.207,HIP112774,-8436.316,18381.75955,-0.913,t
rbgz.210,HIP112774,-8484.976,18381.77718,-0.489,t
rbgz.211,HIP112774,-8499.781,18381.78249,-0.361,t
rbgz.212,HIP112774,-8514.853,18381.78789,-0.232,t
rbgz.216,HIP116819,-4971.897,18381.80788,-0.587,t
rbgz.217,HIP116819,-4986.250,18381.81326,-0.458,t
rbgz.218,HIP116819,-5000.653,18381.81864,-0.328,t
rbgz.219,HIP118162,9634.968,18381.82246,-0.481,t
rbgz.220,HIP118162,9628.496,18381.82609,-0.394,t
rbgz.221,HIP118162,9621.720,18381.82987,-0.303,t
rbgz.222,HIP117463,378.792,18381.83762,-0.018,t
rbgz.223,HIP117463,364.031,18381.84283,0.108,t
rbgz.224,HIP117463,349.313,18381.84803,0.233,t
rbgz.229,HIP116971,-4020.922,18381.85938,0.614,t
rbgz.230,HIP116971,-4023.664,18381.86039,0.639,t
rbgz.231,HIP116971,-4026.403,18381.86139,0.663,t
rbha.217,HIP114189,-2264.153,18385.74503,-1.278,t
rbha.218,HIP114189,-2272.225,18385.74823,-1.201,t
rbha.219,HIP114189,-2280.106,18385.75135,-1.126,t
rbha.222,HIP112909,-1310.297,18385.76664,-0.485,t
rbha.223,HIP112909,-1323.024,18385.77199,-0.356,t
rbha.224,HIP112909,-1335.925,18385.77739,-0.226,t
rbha.225,HIP118212,7899.961,18385.78247,-1.201,t
rbha.226,HIP118212,7889.921,18385.78783,-1.072,t
rbha.227,HIP118212,7879.757,18385.79321,-0.942,t
rbha.228,HIP114570,4701.777,18385.79731,-0.067,t
rbha.229,HIP114570,4700.096,18385.79822,-0.045,t
rbha.230,HIP114570,4698.350,18385.79917,-0.022,t
rbhb.183,136726,5067.146,18387.62196,3.885,t
rbhb.184,136726,5066.673,18387.62364,3.925,t
rbhb.185,136726,5066.199,18387.62536,3.967,t
rbhb.186,136726,5065.740,18387.62707,4.008,t
rbhb.187,136726,5065.289,18387.6288,4.050,t
rbhb.215,HIP113829,-3747.737,18387.75665,-0.793,t
rbhb.216,HIP113829,-3754.451,18387.75925,-0.730,t
rbhb.217,HIP113829,-3761.935,18387.76213,-0.661,t
rbhb.219,HIP116215,-8282.938,18387.76937,-0.988,t
rbhb.220,HIP116215,-8297.159,18387.77475,-0.858,t
rbhb.221,HIP116215,-8311.381,18387.7801,-0.729,t
rbhb.222,HIP117463,-2543.393,18387.78599,-0.865,t
rbhb.223,HIP117463,-2558.551,18387.79145,-0.734,t
rbhb.224,HIP117463,-2573.470,18387.79678,-0.606,t
rbhb.225,HIP115147,10285.123,18387.79942,0.061,t
rbhb.226,HIP115147,10282.291,18387.80462,0.186,t
rbhb.227,HIP115147,10279.369,18387.80999,0.315,t
rbhb.233,HIP116613,5296.328,18387.82674,0.340,t
rbhb.234,HIP116613,5289.616,18387.83016,0.423,t
rbhb.235,HIP116613,5282.714,18387.83369,0.508,t
rbhc.187,136726,5260.577,18389.62184,4.013,t
rbhc.188,136726,5260.114,18389.6236,4.055,t
rbhc.189,136726,5259.670,18389.62534,4.097,t
rbhc.190,136726,5259.260,18389.62698,4.136,t
rbhc.233,123,8830.765,18389.82509,-0.019,t
rbhc.234,HIP117473,-3857.395,18389.83883,0.535,t
rbhc.235,HIP117473,-3857.232,18389.83877,0.534,t
rbhh.208,HIP116838,-1342.524,18390.81747,0.233,t
rbhh.209,HIP116838,-1356.357,18390.82267,0.359,t
rbhh.210,HIP116838,-1370.862,18390.82815,0.491,t
rbhh.211,HIP116384,-6194.167,18390.8339,0.720,t
rbhh.212,HIP116384,-6209.051,18390.83924,0.849,t
rbhh.213,HIP116384,-6223.971,18390.84464,0.979,t
rbhp.207,HIP677,-7480.405,18414.75202,0.213,t
rbhp.208,HIP677,-7481.840,18414.7526,0.199,t
rbhp.209,HIP677,-7483.276,18414.75318,0.185,t
rbhp.210,HIP2,-17730.449,18414.75742,0.072,t
rbhp.211,HIP2,-17744.165,18414.76272,0.200,t
rbhp.212,HIP2,-17758.191,18414.76815,0.330,t
rbhp.217,HIP171,-8708.836,18414.78368,0.653,t
rbhp.218,HIP171,-8713.594,18414.78559,0.699,t
rbhp.219,HIP171,-8718.342,18414.7875,0.745,t
rbhp.222,HIP974,-7801.289,18414.80205,0.927,t
rbhp.223,HIP974,-7814.571,18414.80744,1.057,t
rbhp.224,HIP974,-7827.693,18414.81281,1.187,t
rbhp.242,HIP1473,-4683.635,18414.87337,2.546,t
rbhp.243,HIP1473,-4685.352,18414.87428,2.567,t
rbhp.244,HIP1473,-4687.084,18414.87519,2.589,t
rbhr.214,GJ1002,-17408.438,18418.75048,0.049,t
rbhr.215,GJ1002,-17423.017,18418.75582,0.177,t
rbhr.216,GJ1002,-17437.705,18418.7612,0.307,t
rbhr.217,HIP194,-15095.616,18418.7656,0.476,t
rbhr.218,HIP194,-15102.324,18418.76805,0.535,t
rbhr.219,HIP194,-15109.083,18418.77053,0.594,t
rbhr.222,HIP443,-17371.811,18418.77836,0.741,t
rbhr.223,HIP443,-17374.219,18418.77925,0.763,t
rbhr.224,HIP443,-17376.563,18418.78012,0.784,t
rbhr.229,HIP1242,-17655.987,18418.82007,1.583,t
rbhr.230,HIP1242,-17669.143,18418.82546,1.713,t
rbhr.231,HIP1242,-17682.178,18418.83088,1.843,t
rbhs.214,HIP910,-18238.896,18419.7497,0.027,t
rbhs.215,HIP910,-18248.437,18419.75331,0.114,t
rbhs.216,HIP910,-18255.529,18419.75599,0.179,t
rbhu.196,HIP6290,1571.267,18425.61727,3.916,t
rbhu.197,HIP6290,1565.824,18425.62253,3.790,t
rbhu.198,HIP6290,1560.021,18425.62794,3.659,t
rbhu.199,HIP4872,1841.769,18425.63424,3.197,t
rbhu.200,HIP4872,1836.000,18425.63965,3.067,t
rbhu.201,HIP4872,1830.204,18425.64495,2.940,t
rbhu.202,HIP117795,-2357.674,18425.65093,-1.634,t
rbhu.203,HIP117795,-2364.971,18425.65623,-1.507,t
rbhu.204,HIP117795,-2372.817,18425.66186,-1.371,t
rbhu.205,HIP5542,341.770,18425.66764,2.547,t
rbhu.206,HIP5542,340.451,18425.66857,2.524,t
rbhu.207,HIP5542,339.079,18425.66953,2.501,t
rbhu.209,HIP4907,3702.348,18425.67528,2.203,t
rbhu.210,HIP4907,3697.052,18425.68065,2.074,t
rbhu.211,HIP4907,3691.620,18425.68608,1.943,t
rbhu.212,HIP4856,4328.068,18425.6922,1.784,t
rbhu.213,HIP4856,4323.103,18425.69755,1.655,t
rbhu.214,HIP4856,4318.104,18425.70287,1.527,t
rbhu.215,HIP518,-2400.445,18425.70861,0.466,t
rbhu.216,HIP518,-2405.851,18425.71213,0.381,t
rbhu.217,HIP518,-2411.196,18425.7156,0.297,t
rbhu.219,HIP1692,-18909.315,18425.72817,-0.264,t
rbhu.220,HIP1692,-18923.635,18425.73346,-0.137,t
rbhu.221,HIP1692,-18938.349,18425.73888,-0.006,t
rbhu.222,HIP2762,-16948.189,18425.74437,-0.116,t
rbhu.223,HIP2762,-16955.664,18425.74708,-0.050,t
rbhu.224,HIP2762,-16962.374,18425.74951,0.008,t
rbhu.226,HIP4436,-5487.927,18425.7584,-0.140,t
rbhu.227,HIP4436,-5489.868,18425.75926,-0.120,t
rbhu.228,HIP4436,-5491.495,18425.75997,-0.102,t
rbhv.190,HIP5944,-3220.383,18427.5984,4.187,t
rbhv.191,HIP5944,-3227.077,18427.6038,4.057,t
rbhv.192,HIP5944,-3233.848,18427.60906,3.930,t
rbhv.196,HIP4151,317.725,18427.62753,3.069,t
rbhv.197,HIP4151,314.488,18427.63042,3.000,t
rbhv.198,HIP4151,311.488,18427.63305,2.936,t
rbhv.206,HIP3419,-18221.543,18427.70336,1.095,t
rbhv.207,HIP3419,-18223.369,18427.70409,1.078,t
rbhv.208,HIP3419,-18225.140,18427.70479,1.061,t
rbhv.215,HIP5957,-7894.550,18427.75392,-0.459,t
rbhv.216,HIP5957,-7908.501,18427.75932,-0.329,t
rbhv.217,HIP5957,-7922.187,18427.76461,-0.201,t
rbhv.218,GJ54.1,-15323.114,18427.77023,0.024,t
rbhv.219,GJ54.1,-15337.011,18427.7755,0.150,t
rbhv.220,GJ54.1,-15351.229,18427.78089,0.280,t
rbhv.221,HIP5369,-10651.303,18427.78759,0.485,t
rbhv.222,HIP5369,-10666.221,18427.79313,0.618,t
rbhv.223,HIP5369,-10680.299,18427.79839,0.745,t
rbhv.224,HIP6537,-13255.263,18427.80201,0.585,t
rbhv.225,HIP6537,-13257.543,18427.80285,0.605,t
rbhv.226,HIP6537,-13259.916,18427.80371,0.626,t
rbhv.227,HIP14668,6750.147,18427.80525,-1.096,t
rbhv.228,HIP14668,6748.474,18427.80608,-1.076,t
rbhv.229,HIP14668,6746.775,18427.80691,-1.056,t
rbhv.230,HIP5364,-15230.587,18427.80833,0.999,t
rbhv.231,HIP5364,-15232.951,18427.80922,1.021,t
rbhv.232,HIP5364,-15239.994,18427.81188,1.085,t
rbhv.233,HIP15411,-855.422,18427.81491,-1.009,t
rbhv.234,HIP15411,-867.731,18427.8197,-0.894,t
rbhv.235,HIP15411,-879.576,18427.82428,-0.784,t
rbhv.236,HIP14293,-1002.648,18427.82843,-0.457,t
rbhv.237,HIP14293,-1010.038,18427.83109,-0.393,t
rbhv.238,HIP14293,-1017.375,18427.83373,-0.330,t
rbhv.239,HIP14286,7692.024,18427.83648,-0.231,t
rbhv.240,HIP14286,7685.623,18427.84086,-0.125,t
rbhv.241,HIP14286,7679.216,18427.84523,-0.020,t
rbhv.242,HIP6813,-2134.168,18427.84909,1.661,t
rbhv.243,HIP6813,-2136.146,18427.85012,1.686,t
rbhv.244,HIP6813,-2138.143,18427.85116,1.711,t
rbhv.245,HIP5799,-14450.760,18427.85465,2.014,t
rbhv.246,HIP5799,-14458.488,18427.85782,2.090,t
rbhv.247,HIP5799,-14465.083,18427.86055,2.156,t
rbhv.248,HIP6748,-13628.766,18427.86358,2.024,t
rbhv.249,HIP6748,-13638.572,18427.86769,2.123,t
rbhv.250,HIP6748,-13648.414,18427.87187,2.223,t
rbhv.251,HIP15457,2429.884,18427.87901,0.502,t
rbhv.252,HIP15457,2424.740,18427.88084,0.546,t
rbhv.253,HIP15457,2419.505,18427.88271,0.591,t
rbhv.256,HIP14576,6002.488,18427.909,1.419,t
rbhv.257,HIP14576,6001.046,18427.90968,1.435,t
rbhv.258,HIP14576,5999.581,18427.91038,1.452,t
rbhv.259,HIP15197,32.731,18427.91338,1.396,t
rbhv.260,HIP15197,24.604,18427.91648,1.471,t
rbhv.261,HIP15197,17.100,18427.91936,1.540,t
rbhv.265,96127,24083.359,18427.94458,-5.531,t
rbhv.266,96127,24079.709,18427.96436,-5.055,t
rbhv.267,96127,24071.692,18427.9849,-4.561,t
rbhv.268,96127,24060.697,18428.00373,-4.107,t
rbhv.269,96127,24048.390,18428.02018,-3.712,t
rbhw.194,HIP87382,-9196.211,18428.58389,3.112,t
rbhw.201,HIP2120,1863.436,18428.62076,2.713,t
rbhw.202,HIP2120,1858.608,18428.62625,2.581,t
rbhw.203,HIP2120,1853.885,18428.63151,2.454,t
rbhw.204,HIP4454,2567.422,18428.63743,2.820,t
rbhw.205,HIP4454,2562.615,18428.64269,2.693,t
rbhw.206,HIP4454,2557.649,18428.64801,2.565,t
rbie.194,HIP6917,-16969.415,18448.63595,2.107,t
rbie.195,HIP6917,-16981.713,18448.64134,1.977,t
rbie.196,HIP6917,-16994.236,18448.64675,1.847,t
rbie.197,HIP5110,-20325.691,18448.65168,1.325,t
rbie.198,HIP5110,-20339.532,18448.6572,1.193,t
rbie.199,HIP5110,-20353.242,18448.66262,-1.062,t
rbie.202,HIP5286,-18592.301,18448.67686,-0.758,t
rbie.203,HIP5286,-18605.892,18448.68229,-0.627,t
rbie.204,HIP5286,-18619.696,18448.68777,-0.495,t
rbie.206,HIP6069,-20951.900,18448.69587,-0.468,t
rbie.207,HIP6069,-20965.589,18448.70097,-0.345,t
rbie.208,HIP6069,-20980.843,18448.70663,-0.209,t
rbie.209,HIP5346,-21808.029,18448.71028,0.041,t
rbie.210,HIP5346,-21814.251,18448.71259,0.097,t
rbie.211,HIP5346,-21820.253,18448.71482,0.151,t
rbie.212,HIP5938,-22353.618,18448.71844,0.117,t
rbie.213,HIP5938,-22367.252,18448.72369,0.244,t
rbie.214,HIP5938,-22381.222,18448.72908,0.373,t
rbie.227,HIP14669,-2895.669,18448.76681,-0.644,t
rbie.228,HIP14669,-2906.863,18448.77221,-0.513,t
rbie.229,HIP14669,-2918.026,18448.77758,-0.384,t
rbie.230,HIP15648,-2272.771,18448.78272,-0.463,t
rbie.231,HIP15648,-2274.970,18448.78374,-0.438,t
rbie.232,HIP15648,-2277.121,18448.78473,-0.414,t
rbie.233,HIP16134,-8579.903,18448.78874,-0.402,t
rbie.234,HIP16134,-8593.774,18448.79412,-0.273,t
rbie.235,HIP16134,-8607.945,18448.79961,-0.141,t
rbie.236,HIP15797,-2032.122,18448.80741,0.097,t
rbie.237,HIP15797,-2043.455,18448.81268,0.224,t
rbie.238,HIP15797,-2055.195,18448.81814,0.355,t
rbiq.234,96127,21967.929,18470.9705,-2.164,t
rbiq.235,96127,21944.526,18470.98468,-1.823,t
rbiq.236,96127,21921.416,18470.99813,-1.499,t
rbiq.237,96127,21898.004,18471.01133,-1.182,t
rbiq.238,96127,21875.593,18471.02368,-0.884,t
rbit.186,HIP5310,-28208.284,18480.6226,0.096,t
rbit.187,HIP5310,-28218.187,18480.62684,0.198,t
rbit.188,HIP5310,-28228.185,18480.63112,0.301,t
rbit.196,HIP14862,-7242.829,18480.67073,-0.846,t
rbit.197,HIP14862,-7245.572,18480.67379,-0.772,t
rbit.198,HIP14862,-7248.438,18480.67697,-0.696,t
rbiw.179,HIP6706,-28973.900,18487.59282,-0.458,t
rbiw.180,HIP6706,-28979.981,18487.59545,-0.394,t
rbiw.181,HIP6706,-28985.562,18487.59785,-0.337,t
rbiw.182,HIP16134,-20676.182,18487.60693,-2.167,t
rbiw.183,HIP16134,-20684.540,18487.61096,-2.070,t
rbiw.184,HIP16134,-20696.185,18487.61648,-1.937,t
rbiw.185,HIP15638,-6799.649,18487.62328,-1.675,t
rbiw.186,HIP15638,-6802.989,18487.62867,-1.545,t
rbiw.187,HIP15638,-6806.410,18487.63415,-1.414,t
rbiw.238,96127,17579.400,18487.94336,-1.727,t
rbiw.239,96127,17564.433,18487.95155,-1.530,t
rbiw.240,96127,17548.948,18487.95986,-1.330,t
rbiw.241,96127,17530.958,18487.96935,-1.102,t
rbiw.242,96127,17512.602,18487.97889,-0.872,t
rbjf.200,HIP12832,-29917.722,18508.62995,0.517,t
rbjf.201,HIP12832,-29923.983,18508.63264,0.582,t
rbjf.202,HIP12832,-29930.900,18508.63561,0.654,t
rbjf.203,HIP12706,-29536.338,18508.63785,0.743,t
rbjf.204,HIP12706,-29538.416,18508.63875,0.765,t
rbjf.205,HIP12706,-29540.519,18508.63965,0.786,t
rbjf.206,HIP7535,-30168.415,18508.64318,2.004,t
rbjf.207,HIP7535,-30175.222,18508.64676,2.090,t
rbjf.208,HIP7535,-30182.364,18508.65058,2.182,t
rbjf.210,HIP4288,-28631.409,18508.67295,3.433,t
rbjf.211,HIP4288,-28635.597,18508.67641,3.517,t
rbjf.212,HIP4288,-28639.778,18508.67997,3.602,t
rbjf.213,HIP9153,-29917.081,18508.68513,2.646,t
rbjf.214,HIP9153,-29921.172,18508.6876,2.705,t
rbjf.215,HIP9153,-29925.079,18508.69,2.763,t
rbjf.216,HIP12843,-25603.523,18508.69352,2.069,t
rbjf.217,HIP12843,-25608.466,18508.69615,2.133,t
rbjf.218,HIP12843,-25613.188,18508.6987,2.194,t
rbjf.219,HIP11029,-27874.523,18508.70284,2.685,t
rbjf.220,HIP11029,-27881.907,18508.7072,2.790,t
rbjf.221,HIP11029,-27889.579,18508.71185,2.902,t
rbjf.222,HIP8497,-27908.961,18508.71563,3.551,t
rbjf.223,HIP8497,-27913.037,18508.71889,3.629,t
rbjf.224,HIP8497,-27917.306,18508.72242,3.714,t
rbjf.225,HIP1086,-24239.135,18508.72774,5.439,t
rbjf.226,HIP1086,-24239.757,18508.73192,5.539,t
rbjf.227,HIP1086,-24240.190,18508.73613,5.641,t
rbjg.198,HIP10670,-28365.464,18509.61773,0.751,t
rbjg.199,HIP10670,-28367.266,18509.61865,0.773,t
rbjg.200,HIP10670,-28368.974,18509.61952,0.794,t
rbjg.201,HIP12828,-29951.804,18509.62957,0.578,t
rbjg.202,HIP12828,-29954.043,18509.63053,0.602,t
rbjg.203,HIP12828,-29956.334,18509.63152,0.625,t
rbjg.207,GJ65A,-25785.263,18509.65274,2.290,t
rbjg.208,GJ65A,-25794.263,18509.65817,2.421,t
rbjg.209,HIP11783,-26617.650,18509.6642,1.652,t
rbjg.210,HIP11783,-26623.751,18509.66725,1.726,t
rbjg.211,HIP11783,-26629.180,18509.66999,1.792,t
rbjg.212,HIP10279,-30051.819,18509.67654,2.275,t
rbjg.213,HIP10279,-30061.597,18509.68174,2.400,t
rbjg.214,HIP10279,-30071.605,18509.68719,2.531,t
rbjg.215,HIP9724,-26189.199,18509.69313,2.816,t
rbjg.216,HIP9724,-26197.550,18509.69862,2.948,t
rbjg.217,HIP9724,-26205.408,18509.70397,3.076,t
rbjg.218,HIP11000,-28625.345,18509.71091,2.949,t
rbjg.219,HIP11000,-28634.004,18509.71633,3.079,t
rbjg.220,HIP11000,-28642.249,18509.72168,3.208,t
rbjg.222,HIP13402,-26996.224,18509.74427,3.226,t
rbjg.223,HIP13402,-27004.128,18509.74955,3.353,t
rbjg.224,HIP13402,-27012.053,18509.75506,3.485,t
rbjg.225,GJ83.1,-30544.001,18509.76251,4.545,t
rbjg.226,GJ83.1,-30548.005,18509.76755,4.667,t
rbjg.227,GJ83.1,-30550.965,18509.77159,4.764,t
rbki.185,KJ99C440106031,-6720.115,18557.7442,-3.944,t
rbki.186,KJ99C440106031,-6729.009,18557.75769,-3.619,t
rbki.187,KJ99C440106031,-6739.218,18557.77188,-3.277,t
rbki.194,KJ99C457500841,-6502.382,18557.84197,-4.729,t
rbki.195,KJ99C457500841,-6504.451,18557.85157,-4.498,t
rbki.196,KJ99C457500841,-6506.940,18557.86189,-4.250,t
rbki.201,KJ99C449214161,-12605.614,18557.88102,11.601,t
rbki.202,KJ99C449214161,-12597.041,18557.8942,11.283,t
rbki.203,KJ99C449214161,-12587.886,18557.90847,10.940,t
rbki.204,KJ99C416009731,-9636.061,18557.9222,1.572,t
rbki.206,111559,-8485.506,18557.9321,0.920,t
rbkj.185,KJ99C431210021,-18238.376,18561.64751,4.570,t
rbkj.186,15364,-17404.155,18561.65369,4.838,t
rbkj.192,KJ99C441414541,-3504.869,18561.72046,-6.452,t
rbkj.193,KJ99C441414541,-3505.532,18561.73345,-6.140,t
rbkj.194,KJ99C441414541,-3507.376,18561.7486,-5.775,t
rbkj.209,76445,-21664.202,18561.88628,3.896,t
rbkj.210,76445,-21686.468,18561.90182,4.270,t
rbkj.211,76445,-21716.140,18561.92711,4.879,t
rbkj.212,HIP44072,-21848.983,18561.94477,5.273,t
rbko.215,KJ99C442001271,-2994.945,18574.99133,-0.281,t
rbko.216,KJ99C442001271,-3007.046,18575.00546,0.059,t
rbko.217,KJ99C442001271,-3020.710,18575.02145,0.444,t
rbko.220,KJ99C458209361,-7749.664,18575.04705,-0.434,t
rbld.222,56757,-18628.615,18601.85426,7.441,t
rbld.241,HIP2552,-3031.438,18601.90028,8.560,t
rbld.242,HIP2552,-3025.260,18601.90774,8.381,t
rbld.243,HIP2552,-3019.400,18601.91513,8.203,t
rbld.251,HIP11569,-8249.881,18601.97092,8.798,t
rbld.252,HIP11569,-8248.994,18601.9719,8.775,t
rbld.253,HIP11569,-8248.101,18601.9729,8.751,t
rble.254,HIP11569,-7031.971,18605.95654,8.879,t
rble.255,HIP11569,-7030.166,18605.9585,8.832,t
rble.256,HIP11569,-7028.399,18605.96043,8.785,t
rble.267,HIP17749,-10666.825,18606.00262,9.091,t
rble.268,HIP17749,-10660.286,18606.00991,8.915,t
rblf.198,56757,-17794.791,18606.8054,6.601,t
rblf.227,HIP2552,-1620.435,18606.88026,8.712,t
rblf.228,HIP2552,-1614.109,18606.88762,8.535,t
rblf.229,HIP2552,-1607.902,18606.89513,8.355,t
rblf.240,HIP11569,-6709.737,18606.96649,8.574,t
rblf.241,HIP11569,-6706.656,18606.97004,8.488,t
rblf.242,HIP11569,-6703.388,18606.97388,8.396,t
rblf.246,HIP17749,-10377.095,18606.99535,9.199,t
rblf.247,HIP17749,-10369.390,18607.00378,8.996,t
rblf.248,HIP17749,-10363.704,18607.01019,8.842,t
rblg.212,56757,-17584.739,18607.85661,7.900,t
rblh.259,HIP2552,-130.044,18611.968,6.272,t
rblh.260,HIP2552,-127.578,18611.97538,6.094,t
rblh.261,HIP2552,-125.436,18611.98271,5.918,t
rblh.262,HIP17749,-8856.145,18611.99001,8.995,t
rblh.263,HIP17749,-8849.204,18611.99774,8.809,t
rblh.264,HIP17749,-8842.783,18612.00513,8.631,t
rbcd.191,V1005ORI,-11800.958,18117.76026,-0.380,t
rbcd.192,V1005ORI,-11839.325,18117.77409,-0.047,t
rbcd.193,V1005ORI,-11878.218,18117.7881,0.290,t
rbcd.194,37484,-5325.082,18117.80404,0.074,t
rbcd.195,TYC5899-26-1,-11729.794,18117.82226,1.256,t
rbcd.196,TYC5899-26-1,-11767.622,18117.83781,1.630,t
rbcd.197,TYC5899-26-1,-11802.168,18117.85253,1.984,t
rbcd.199,TYC5926-1275-1,-4527.132,18117.88951,1.888,t
rbcd.200,TYC5926-1275-1,-4580.248,18117.91346,2.464,t
rblj.206,56757,-15481.138,18617.78245,6.786,t
rblj.249,HIP17749,-6961.508,18617.97999,8.838,t
rblj.250,HIP17749,-6953.492,18617.98909,8.619,t
rblj.251,HIP17749,-6948.333,18617.99517,8.473,t
rblj.252,HIP13665,-3558.777,18618.00192,7.430,t
rbll.241,HIP7734,6669.968,18621.99826,5.972,t
rbls.220,163607,1534.558,18634.83542,-1.409,t
rbls.221,163607,1515.681,18634.84984,-1.061,t
rbls.222,163607,1496.744,18634.86396,-0.722,t
rbls.223,163607,1476.818,18634.87858,-0.370,t
rbls.224,163607,1457.024,18634.89298,-0.023,t
rblt.189,KJ99C416009731,-15191.892,18637.73055,2.311,t
rblt.190,KJ99C416009731,-15201.332,18637.74459,2.648,t
rblt.191,KJ99C416009731,-15210.275,18637.7591,2.998,t
rblt.192,KJ99C416009731,-15218.103,18637.77323,3.338,t
rblt.193,KJ99C416009731,-15225.091,18637.7876,3.683,t
rblt.194,KJ99C416009731,-15231.051,18637.80201,4.030,t
rblt.195,KJ99C416009731,-15235.869,18637.81632,4.375,t
rblf.198,56757,-17794.791,18606.8054,6.601,t
rblf.227,HIP2552,-1620.435,18606.88026,8.712,t
rblf.228,HIP2552,-1614.109,18606.88762,8.535,t
rblf.229,HIP2552,-1607.902,18606.89513,8.355,t
rblf.240,HIP11569,-6709.737,18606.96649,8.574,t
rblf.241,HIP11569,-6706.656,18606.97004,8.488,t
rblf.242,HIP11569,-6703.388,18606.97388,8.396,t
rblf.246,HIP17749,-10377.095,18606.99535,9.199,t
rblf.247,HIP17749,-10369.390,18607.00378,8.996,t
rblf.248,HIP17749,-10363.704,18607.01019,8.842,t
rble.254,HIP11569,-7031.971,18605.95654,8.879,t
rble.255,HIP11569,-7030.166,18605.9585,8.832,t
rble.256,HIP11569,-7028.399,18605.96043,8.785,t
rble.267,HIP17749,-10666.825,18606.00262,9.091,t
rble.268,HIP17749,-10660.286,18606.00991,8.915,t
rbld.222,56757,-18628.615,18601.85426,7.441,t
rbld.241,HIP2552,-3031.438,18601.90028,8.560,t
rbld.242,HIP2552,-3025.260,18601.90774,8.381,t
rbld.243,HIP2552,-3019.400,18601.91513,8.203,t
rbld.251,HIP11569,-8249.881,18601.97092,8.798,t
rbld.252,HIP11569,-8248.994,18601.9719,8.775,t
rbld.253,HIP11569,-8248.101,18601.9729,8.751,t
rblu.228,HIP80644,-4104.143,18639.70046,-2.997,t
rblu.229,HIP80644,-4119.753,18639.70789,-2.818,t
rblu.230,HIP80644,-4135.982,18639.71536,-2.638,t
rblv.184,HIP86201,-1210.725,18641.70153,-3.864,t
rblv.185,HIP86201,-1211.932,18641.70427,-3.798,t
rblv.186,HIP86201,-1213.140,18641.70694,-3.733,t
rblv.215,HIP107350,25974.707,18641.88248,-3.666,t
rblv.216,HIP107350,25971.851,18641.88453,-3.617,t
rblv.217,HIP107350,25968.995,18641.88655,-3.568,t
rblw.181,KJ99C446005251,7049.161,18642.69872,-7.324,t
rblw.182,KJ99C446005251,7051.943,18642.70618,-7.145,t
rblw.183,KJ99C446005251,7054.436,18642.71364,-6.965,t
rblx.181,KJ99C460218921,5441.425,18647.70686,-9.443,t
rblx.182,KJ99C460218921,5446.520,18647.7149,-9.250,t
rblx.183,KJ99C460218921,5450.994,18647.72217,-9.075,t
